username,isaPerson,userLocation,jobArea,screenName
"@PemprovMaluku",nonperson,maluku dan papua,ekonomi dan bisnis,"PemprovMaluku"
@FreePapua,nonperson,maluku dan papua,sosial kemasyarakatan,FreePapua
@papuanews,nonperson,maluku dan papua,media,papuanews
@infoBMKGMaluku,nonperson,maluku dan papua,sains dan teknologi,infoBMKGMaluku
@KantorBhsMalut,nonperson,maluku dan papua,pendidikan dan penelitian,KantorBhsMalut
@BeritaMaluku,nonperson,maluku dan papua,media,BeritaMaluku
@MalukuOnlineCJ,nonperson,maluku dan papua,media,MalukuOnlineCJ
@kpu_malut,nonperson,maluku dan papua,ekonomi dan bisnis,kpu_malut
@DitlantasMaluku,nonperson,maluku dan papua,sosial kemasyarakatan,DitlantasMaluku
@Bappedamalut,nonperson,maluku dan papua,sosial kemasyarakatan,Bappedamalut
@Papua_WatchDogs,nonperson,maluku dan papua,sosial kemasyarakatan,Papua_WatchDogs
@P3MD_Papua,nonperson,maluku dan papua,sosial kemasyarakatan,P3MD_Papua
@justiceforpapua,nonperson,maluku dan papua,sosial kemasyarakatan,justiceforpapua
@AESPAINAUNION,nonperson,jabodetabek,hobi,AESPAINAUNION
@wizonemfs,nonperson,jabodetabek,hobi,wizonemfs
@izonemfs,nonperson,jabodetabek,hobi,izonemfs
@gfriend_fess,nonperson,jabodetabek,hobi,gfriend_fess
@btsarmyinaamino,nonperson,jabodetabek,hobi,btsarmyinaamino
@izonefamily12,nonperson,jabodetabek,hobi,izonefamily12
@FiersaBesari,person,jawa barat dan banten,seni,FiersaBesari
@semestasains,nonperson,jabodetabek,sains dan teknologi,semestasains
@ArditErwandha,person,jabodetabek,hiburan,ArditErwandha
@fajarnugros,person,jabodetabek,hiburan,fajarnugros
@faizsadad_,person,jawa barat dan banten,hiburan,faizsadad_
@yudhakhel,person,jawa barat dan banten,hiburan,yudhakhel
@kevinchoc,person,jabodetabek,hiburan,kevinchoc
@NajwaShihab,person,jabodetabek,sosial kemasyarakatan,NajwaShihab
@t_ORASUDI_ro,person,jabodetabek,hiburan,t_ORASUDI_ro
@salpriadi_,person,jawa timur,hiburan,salpriadi_
@initiaraandini,person,jabodetabek,hiburan,initiaraandini
@yunartowijaya,person,jabodetabek,sosial kemasyarakatan,yunartowijaya
@zivamagnolyeah,person,jabodetabek,hiburan,zivamagnolyeah
@perogeremmer,person,jabodetabek,sains dan teknologi,perogeremmer
@fawwaz_muhammad,person,jabodetabek,sains dan teknologi,fawwaz_muhammad
@SekolahKoding,nonperson,jabodetabek,sains dan teknologi,SekolahKoding
@dadimdum,person,jabodetabek,sains dan teknologi,dadimdum
@rendybjunior,person,jabodetabek,sains dan teknologi,rendybjunior
@dharmawankenny,person,jabodetabek,sains dan teknologi,dharmawankenny
@Maz_Ipan,person,jabodetabek,sains dan teknologi,Maz_Ipan
@tkesgar,person,jabodetabek,sains dan teknologi,tkesgar
@fahmyhaa,person,jabodetabek,sains dan teknologi,fahmyhaa
@antonybudianto,person,jabodetabek,sains dan teknologi,antonybudianto
@pveyes,person,jabodetabek,sains dan teknologi,pveyes
"@COMPFEST",nonperson,jabodetabek,sains dan teknologi,"COMPFEST"
@txtdrprogramer,nonperson,jabodetabek,sains dan teknologi,txtdrprogramer
@codingfess,nonperson,jabodetabek,sains dan teknologi,codingfess
@aria_ghora,person,jabodetabek,sains dan teknologi,aria_ghora
@TuneHotelsID,nonperson,jawa tengah dan yogyakarta,hospitality & tourism,TuneHotelsID
@SheratonJakarta,nonperson,jabodetabek,hospitality & tourism,SheratonJakarta
@1001malamdotcom,nonperson,jawa timur,hospitality & tourism,1001malamdotcom
@ZENRoomsID,nonperson,jabodetabek,hospitality & tourism,ZENRoomsID
@sanshotels,nonperson,jabodetabek,hospitality & tourism,sanshotels
@AirAsiaGoID,nonperson,jabodetabek,hospitality & tourism,AirAsiaGoID
@WegoID,nonperson,jabodetabek,hospitality & tourism,WegoID
@indtravel,nonperson,jabodetabek,hospitality & tourism,indtravel
@pesonaid_travel,nonperson,jabodetabek,hospitality & tourism,pesonaid_travel
@Dwidaya_tour,nonperson,jabodetabek,hospitality & tourism,Dwidaya_tour
@TrinityTraveler,person,jabodetabek,hospitality & tourism,TrinityTraveler
@indotourism,nonperson,jabodetabek,hospitality & tourism,indotourism
@IDWanderlust,nonperson,jawa barat dan banten,hospitality & tourism,IDWanderlust
@TravelingID,nonperson,jabodetabek,hospitality & tourism,TravelingID
@DestinAsianID,nonperson,jabodetabek,hospitality & tourism,DestinAsianID
@INABadminton,nonperson,jabodetabek,olahraga,INABadminton
@sinisukaanthony,person,jabodetabek,olahraga,sinisukaanthony
@DjarumBadminton,nonperson,jabodetabek,olahraga,DjarumBadminton
@YuniKartika73,person,jabodetabek,olahraga,YuniKartika73
@GreysPolii,person,jabodetabek,olahraga,GreysPolii
@kevinnsanjaya,person,jabodetabek,olahraga,kevinnsanjaya
@bellaetrix,person,jabodetabek,olahraga,bellaetrix
@dblindonesia,nonperson,jabodetabek,olahraga,dblindonesia
@nblindonesia,nonperson,jabodetabek,olahraga,nblindonesia
@NBA_Indonesia,nonperson,jabodetabek,olahraga,NBA_Indonesia
@PSSI,nonperson,jabodetabek,olahraga,PSSI
@triya_ningsih,person,jabodetabek,olahraga,triya_ningsih
@PBPASI,nonperson,jabodetabek,olahraga,PBPASI
@emiliaNV,person,jabodetabek,olahraga,emiliaNV
@PSSleman,nonperson,jawa tengah dan yogyakarta,olahraga,PSSleman
@CaravanArtworks,nonperson,jabodetabek,seni,CaravanArtworks
@irzaQ,person,jabodetabek,seni,irzaQ
@erufan,person,jabodetabek,seni,erufan
@minumtehtarik,person,jabodetabek,seni,minumtehtarik
@isyuniarto,person,jabodetabek,seni,isyuniarto
@hendoranto,person,jabodetabek,seni,hendoranto
@driginbil,person,jabodetabek,seni,driginbil
@KomikGaJelas,nonperson,jabodetabek,seni,KomikGaJelas
@kostumkomik,nonperson,jabodetabek,seni,kostumkomik
@haryadhi,person,jabodetabek,seni,haryadhi
@mice_cartoon,nonperson,jabodetabek,seni,mice_cartoon
@komik_jakarta,nonperson,jabodetabek,seni,komik_jakarta
@tahilalats,nonperson,jabodetabek,seni,tahilalats
@AzamRaharjo,person,jawa tengah dan yogyakarta,seni,AzamRaharjo
@Basumo,person,jabodetabek,seni,Basumo
@GiaPratamaMD,person,jabodetabek,kesehatan,GiaPratamaMD
@bookclubindo,nonperson,jabodetabek,hobi,bookclubindo
@commaditya,person,bali dan nusa tenggara,seni,commaditya
@OmDennis,person,jabodetabek,sains dan teknologi,OmDennis
@ficofachriza_,person,jawa barat dan banten,sains dan teknologi,ficofachriza_
@infoBMKG,nonperson,jabodetabek,sains dan teknologi,infoBMKG
@zarryhendrik,person,jawa barat dan banten,seni,zarryhendrik
@eigeradventure,nonperson,jawa barat dan banten,ekonomi dan bisnis,eigeradventure
@RicksRamadhan91,person,jawa barat dan banten,hiburan,RicksRamadhan91
@Metro_TV,nonperson,jabodetabek,media,Metro_TV
@tvOneNews,nonperson,jabodetabek,media,tvOneNews
@KompasTV,nonperson,jabodetabek,media,KompasTV
@VIVAcoid,nonperson,jabodetabek,media,VIVAcoid
@liputan6dotcom,nonperson,jabodetabek,media,liputan6dotcom
@tempodotco,nonperson,jabodetabek,media,tempodotco
@korantempo,nonperson,jabodetabek,media,korantempo
@republikaonline,nonperson,jabodetabek,media,republikaonline
@mediaindonesia,nonperson,jabodetabek,media,mediaindonesia
@CNNIndonesia,nonperson,jabodetabek,media,CNNIndonesia
@prabowo,person,jabodetabek,sosial kemasyarakatan,prabowo
@sandiuno,person,jabodetabek,sosial kemasyarakatan,sandiuno
@ganjarpranowo,person,jawa tengah dan yogyakarta,sosial kemasyarakatan,ganjarpranowo
@ruhutsitompul,person,jabodetabek,sosial kemasyarakatan,ruhutsitompul
@Dennysiregar7,person,jabodetabek,sosial kemasyarakatan,Dennysiregar7
@pidibaiq,person,jawa barat dan banten,seni,pidibaiq
@ivanlanin,person,jabodetabek,pendidikan dan penelitian,ivanlanin
@brin_indonesia,nonperson,jabodetabek,pendidikan dan penelitian,brin_indonesia
@Kemdikbud_RI,nonperson,jabodetabek,pendidikan dan penelitian,Kemdikbud_RI
@irene_sukandar,person,jabodetabek,olahraga,irene_sukandar
@tokopedia,nonperson,jabodetabek,ekonomi dan bisnis,tokopedia
@zeniuseducation,nonperson,jabodetabek,pendidikan dan penelitian,zeniuseducation
@Jinan_JKT48,person,jabodetabek,hiburan,Jinan_JKT48
@kulinaID,nonperson,jabodetabek,ekonomi dan bisnis,kulinaID
@kumparan,nonperson,jabodetabek,media,kumparan
@HumasPajakJkt,nonperson,jabodetabek,sosial kemasyarakatan,HumasPajakJkt
@DKIJakarta,nonperson,jabodetabek,sosial kemasyarakatan,DKIJakarta
@psi_id,nonperson,jabodetabek,sosial kemasyarakatan,psi_id
@JukiHoki,nonperson,jabodetabek,seni,JukiHoki
@adrianelinerush,person,jawa barat dan banten,seni,adrianelinerush
@jurnalotaku,nonperson,jabodetabek,hobi,jurnalotaku
@Sayuko2,person,kalimantan,seni,Sayuko2
@SwetaKartika,person,jawa barat dan banten,seni,SwetaKartika
@PandaMadu_05,person,jawa barat dan banten,seni,PandaMadu_05
@AzamRaharjo,person,jawa tengah dan yogyakarta,seni,AzamRaharjo
@fauziachang,person,jabodetabek,seni,fauziachang
@reoncomics,nonperson,jabodetabek,seni,reoncomics
@fotokitanet,nonperson,jabodetabek,seni,fotokitanet
@komiklieur,person,jawa barat dan banten,seni,komiklieur
@Radhinalindra,person,jawa barat dan banten,seni,Radhinalindra
@isyuniarto,person,jawa timur,seni,isyuniarto
@KlubBuku,nonperson,jabodetabek,hobi,KlubBuku
@1001buku,nonperson,jabodetabek,hobi,1001buku
@IndoHistoria,nonperson,jabodetabek,hobi,IndoHistoria
@DKLovers_SBY,nonperson,jawa timur,hobi,DKLovers_SBY
@ArianasIndo,nonperson,jabodetabek,hobi,ArianasIndo
@MORNINGDEER_ID,nonperson,jabodetabek,hobi,MORNINGDEER_ID
@46FansINA,nonperson,jabodetabek,hobi,46FansINA
@JK_Indonesian,nonperson,jabodetabek,hobi,JK_Indonesian
@JCIndonesia,nonperson,jabodetabek,hobi,JCIndonesia
@jisooflying_,nonperson,jabodetabek,hobi,jisooflying_
@VidiesBandung,nonperson,jawa barat dan banten,hobi,VidiesBandung
@FCB_Indonesia,nonperson,jabodetabek,hobi,FCB_Indonesia
@JCI_Pekanbaru,nonperson,sumatera,hobi,JCI_Pekanbaru
@BaliSafari,nonperson,bali dan nusa tenggara,hospitality & tourism,BaliSafari
@SheratonKuta,nonperson,bali dan nusa tenggara,hospitality & tourism,SheratonKuta
@BaliRaniKuta,nonperson,bali dan nusa tenggara,hospitality & tourism,BaliRaniKuta
@zoo_bali,nonperson,bali dan nusa tenggara,hospitality & tourism,zoo_bali
@grandhyattbali,nonperson,bali dan nusa tenggara,hospitality & tourism,grandhyattbali
@ragunanzoo,nonperson,jabodetabek,hospitality & tourism,ragunanzoo
@PasarLontara,nonperson,sulawesi,hospitality & tourism,PasarLontara
@favehotellosari,nonperson,sulawesi,hospitality & tourism,favehotellosari
@tanjungputingNP,nonperson,kalimantan,hospitality & tourism,tanjungputingNP
@tnwaykambas,nonperson,sumatera,hospitality & tourism,tnwaykambas
@tn_bunaken,nonperson,sulawesi,hospitality & tourism,tn_bunaken
@balibirdpark,nonperson,bali dan nusa tenggara,hospitality & tourism,balibirdpark
@persipura63,nonperson,maluku dan papua,olahraga,persipura63
@BhayangkaraFC,nonperson,jawa tengah dan yogyakarta,olahraga,BhayangkaraFC
@persebayaupdate,nonperson,jawa timur,olahraga,persebayaupdate
@BorneoSMR,nonperson,kalimantan,olahraga,BorneoSMR
@PerselaFC,nonperson,jawa timur,olahraga,PerselaFC
@clsknights,nonperson,jawa timur,olahraga,clsknights
@infoPekanbaru,nonperson,maluku dan papua,media,infoPekanbaru
@riaupos,nonperson,maluku dan papua,media,riaupos
@beritajatimcom,nonperson,jawa timur,media,beritajatimcom
@BeritaJabarku,nonperson,jawa barat dan banten,media,BeritaJabarku
@BeritaKaltim,nonperson,kalimantan,media,BeritaKaltim
@TRANSluxuryHTL,nonperson,jawa barat dan banten,hospitality & tourism,TRANSluxuryHTL
@TSM_Makassar,nonperson,sulawesi,hospitality & tourism,TSM_Makassar
@TSM_Bandung,nonperson,jawa barat dan banten,hospitality & tourism,TSM_Bandung
@TamanMekarsari,nonperson,jawa barat dan banten,hospitality & tourism,TamanMekarsari
@Fatahillah_MSJ,nonperson,jabodetabek,hospitality & tourism,Fatahillah_MSJ
@Persija_Jkt,nonperson,jabodetabek,olahraga,Persija_Jkt
@Persitajuara,nonperson,jabodetabek,olahraga,Persitajuara
@persikfckediri,nonperson,jawa timur,olahraga,persikfckediri
@PSM_Makassar,nonperson,sulawesi,olahraga,PSM_Makassar
@MaduraUnitedFC,nonperson,sumatera,olahraga,MaduraUnitedFC
@JOGJAxDEPOK,nonperson,jabodetabek,hiburan,JOGJAxDEPOK
@standupUINjogja,nonperson,jawa tengah dan yogyakarta,hiburan,standupUINjogja
@mrmakassar,nonperson,sulawesi,hiburan,mrmakassar
@HerpMemeJakarta,nonperson,jabodetabek,hiburan,HerpMemeJakarta
@MimakersBks,nonperson,jabodetabek,hiburan,MimakersBks
@RumahAngklung,nonperson,jabodetabek,seni,RumahAngklung
@angklung3,nonperson,jawa barat dan banten,seni,angklung3
@angklungudjo,nonperson,jawa barat dan banten,seni,angklungudjo
@klinikjaipong,nonperson,jawa barat dan banten,seni,klinikjaipong
@GamelanKonslet,nonperson,jawa tengah dan yogyakarta,seni,GamelanKonslet
@RMP_Bekasi,nonperson,jabodetabek,hobi,RMP_Bekasi
@Hrc_Jakarta,nonperson,jabodetabek,hobi,Hrc_Jakarta
@carbonds_CRI,nonperson,jabodetabek,hobi,carbonds_CRI
@jogja_jfrc,nonperson,jawa tengah dan yogyakarta,hobi,jogja_jfrc
@YMCManado,nonperson,sulawesi,hobi,YMCManado
@aniesbaswedan,person,jabodetabek,sosial kemasyarakatan,aniesbaswedan
@IsranNoor,person,kalimantan,sosial kemasyarakatan,IsranNoor
@ArizaPatria,person,jabodetabek,sosial kemasyarakatan,ArizaPatria
@WH_WahidinHalim,person,jawa barat dan banten,sosial kemasyarakatan,WH_WahidinHalim
@OllySteven,person,sumatera,sosial kemasyarakatan,OllySteven
@MonasDKIJakarta,nonperson,jabodetabek,hospitality & tourism,MonasDKIJakarta
@polsekcimenyan,nonperson,jawa barat dan banten,sosial kemasyarakatan,polsekcimenyan
@MNCBandung,nonperson,jawa barat dan banten,media,MNCBandung
@polsek_regol,nonperson,jawa barat dan banten,sosial kemasyarakatan,polsek_regol
@TransStudioJkrt,nonperson,jabodetabek,hospitality & tourism,TransStudioJkrt
@SamatorSurabaya,nonperson,jawa timur,olahraga,SamatorSurabaya
@JakartaBNI46,nonperson,jabodetabek,olahraga,JakartaBNI46
@sinisukaanthony,person,jabodetabek,olahraga,sinisukaanthony
@LN_909,person,jabodetabek,olahraga,LN_909
@TontowiAhmad,person,jabodetabek,olahraga,TontowiAhmad
@AremafcOfficial,nonperson,jawa timur,olahraga,AremafcOfficial
@tradingforlyf,person,jabodetabek,ekonomi dan bisnis,tradingforlyf
@kokolato,person,jabodetabek,ekonomi dan bisnis,kokolato
@RencanaTrading,person,jabodetabek,ekonomi dan bisnis,RencanaTrading
@desmondwira,person,jabodetabek,ekonomi dan bisnis,desmondwira
@embahjsx,person,jabodetabek,ekonomi dan bisnis,embahjsx
@teguhidx,person,jabodetabek,ekonomi dan bisnis,teguhidx
@ratmanard,person,jabodetabek,ekonomi dan bisnis,ratmanard
@emtrade_id,nonperson,jabodetabek,ekonomi dan bisnis,emtrade_id
@SamuelSekuritas,nonperson,jabodetabek,ekonomi dan bisnis,SamuelSekuritas
@MiraeAssetID,nonperson,jabodetabek,ekonomi dan bisnis,MiraeAssetID
@Pak_JK,person,jabodetabek,sosial kemasyarakatan,Pak_JK
@fadlizon,person,jabodetabek,sosial kemasyarakatan,fadlizon
@Fahrihamzah,person,jabodetabek,sosial kemasyarakatan,Fahrihamzah
@Yusrilihza_Mhd,person,jabodetabek,sosial kemasyarakatan,Yusrilihza_Mhd
@MardaniAliSera,person,jabodetabek,sosial kemasyarakatan,MardaniAliSera
@tifsembiring,person,jabodetabek,sosial kemasyarakatan,tifsembiring
@LPDP_RI,nonperson,jabodetabek,pendidikan dan penelitian,LPDP_RI
@Ind_Mengajar,nonperson,jabodetabek,pendidikan dan penelitian,Ind_Mengajar
@inibudiorg,nonperson,jabodetabek,pendidikan dan penelitian,inibudiorg
@SekolahCikal,nonperson,jabodetabek,pendidikan dan penelitian,SekolahCikal
@WRIIndonesia,nonperson,jabodetabek,pendidikan dan penelitian,WRIIndonesia
@PolitikLIPI,nonperson,jabodetabek,pendidikan dan penelitian,PolitikLIPI
@puslitkoka_id,nonperson,jabodetabek,pendidikan dan penelitian,puslitkoka_id
@BppKemendagriRI,nonperson,jabodetabek,pendidikan dan penelitian,BppKemendagriRI
@UB_Official,nonperson,jawa timur,pendidikan dan penelitian,UB_Official
@UNJ_Official,nonperson,jabodetabek,pendidikan dan penelitian,UNJ_Official
@safari_prigen,nonperson,jawa timur,hospitality & tourism,safari_prigen
@tmiiofficial,nonperson,jabodetabek,hospitality & tourism,tmiiofficial
@ancoltmnimpian,nonperson,jabodetabek,hospitality & tourism,ancoltmnimpian
@MitraKukar,nonperson,kalimantan,olahraga,MitraKukar
@GresikUtd,nonperson,jawa timur,olahraga,GresikUtd
@dinkesJKT,nonperson,jabodetabek,kesehatan,dinkesJKT
@KemenkesRI,nonperson,jabodetabek,kesehatan,KemenkesRI
@berlianidris,person,jabodetabek,kesehatan,berlianidris
@dayatia,person,jabodetabek,kesehatan,dayatia
@dirgarambe,person,jabodetabek,kesehatan,dirgarambe
@drpriono1,person,jabodetabek,kesehatan,drpriono1
@afrkml,person,jabodetabek,kesehatan,afrkml
@dokter_prima,person,jabodetabek,kesehatan,dokter_prima
@adirahmanOG,person,jabodetabek,kesehatan,adirahmanOG
@karyakarsa_id,nonperson,jabodetabek,hobi,karyakarsa_id
@kawankoding,nonperson,jawa timur,sains dan teknologi,kawankoding
@hilmanski,person,jabodetabek,sains dan teknologi,hilmanski
@jawafess,nonperson,jawa tengah dan yogyakarta,hiburan,jawafess
@pulodev,nonperson,jabodetabek,sains dan teknologi,pulodev
@sofianhw,person,jabodetabek,sains dan teknologi,sofianhw
@boedybios,person,jawa barat dan banten,sains dan teknologi,boedybios
@sastranababan,person,sumatera,sains dan teknologi,sastranababan
@hengkiardo,person,jabodetabek,sains dan teknologi,hengkiardo
@kelasterbuka_id,nonperson,jawa barat dan banten,sains dan teknologi,kelasterbuka_id
@dailysocial,nonperson,jabodetabek,sains dan teknologi,dailysocial
@girikuncoro,person,jabodetabek,sains dan teknologi,girikuncoro
@giosakti,person,jabodetabek,sains dan teknologi,giosakti
@Papuan_Insight,nonperson,maluku dan papua,hiburan,Papuan_Insight
@KABUPATENFAKFAK,nonperson,maluku dan papua,media,KABUPATENFAKFAK
@WempiWetipo,person,maluku dan papua,sosial kemasyarakatan,WempiWetipo
@DMS_AMBON,nonperson,maluku dan papua,media,DMS_AMBON
@KK_MalukuUtara,nonperson,maluku dan papua,media,KK_MalukuUtara
@septinusgeorges,person,maluku dan papua,sosial kemasyarakatan,septinusgeorges
@BennyWenda,person,maluku dan papua,sosial kemasyarakatan,BennyWenda
@FilepKarma,person,maluku dan papua,sosial kemasyarakatan,FilepKarma
@goliathtabuni,person,maluku dan papua,sosial kemasyarakatan,goliathtabuni
@TiboBonai,person,maluku dan papua,olahraga,TiboBonai
@_AlexHesegem,person,maluku dan papua,sosial kemasyarakatan,_AlexHesegem
@LukasEnembe,person,maluku dan papua,sosial kemasyarakatan,LukasEnembe
@g_wanimbo,person,maluku dan papua,sosial kemasyarakatan,g_wanimbo
@fakfakberkebun,nonperson,maluku dan papua,hiburan,fakfakberkebun
@FakfakMengajar,nonperson,maluku dan papua,sosial kemasyarakatan,FakfakMengajar
@HekaLeka,nonperson,maluku dan papua,sosial kemasyarakatan,HekaLeka
@unpatti,nonperson,maluku dan papua,sosial kemasyarakatan,unpatti
@Zulfamiadi1,person,sumatera,sosial kemasyarakatan,Zulfamiadi1
@bangzhal_,person,sulawesi,sosial kemasyarakatan,bangzhal_
@kintapani,person,sulawesi,hobi,kintapani
@mks_fess,nonperson,sulawesi,hiburan,mks_fess
@Orrreeeeo,person,sulawesi,sosial kemasyarakatan,Orrreeeeo
@akuusukabobaa_,person,sulawesi,sosial kemasyarakatan,akuusukabobaa_
@ntyourby,person,sulawesi,seni,ntyourby
@zariyss,person,sulawesi,sosial kemasyarakatan,zariyss
@ridha_sofyan,person,sulawesi,seni,ridha_sofyan
@hukumkircoff,person,sulawesi,sosial kemasyarakatan,hukumkircoff
@txtdrmks,person,sulawesi,hiburan,txtdrmks
@masihcringe,person,sulawesi,sosial kemasyarakatan,masihcringe
@mitaaoey,person,sulawesi,hiburan,mitaaoey
@IreneSerendiy,person,sulawesi,pendidikan dan penelitian,IreneSerendiy
@ildanrfdilh599,person,sulawesi,pendidikan dan penelitian,ildanrfdilh599
@txtsamarinda,nonperson,sulawesi,hiburan,txtsamarinda
@fjrsaif_,person,sulawesi,sosial kemasyarakatan,fjrsaif_
@kudetabali,nonperson,bali dan nusa tenggara,hospitality & tourism,kudetabali
@RamadaSunset,nonperson,bali dan nusa tenggara,hospitality & tourism,RamadaSunset
@Lippomallkuta,nonperson,bali dan nusa tenggara,hospitality & tourism,Lippomallkuta
@AstonKuta,nonperson,bali dan nusa tenggara,hospitality & tourism,AstonKuta
@themuliabali,nonperson,bali dan nusa tenggara,hospitality & tourism,themuliabali
@westinbali,nonperson,bali dan nusa tenggara,hospitality & tourism,westinbali
@punapitabanan,nonperson,bali dan nusa tenggara,hospitality & tourism,punapitabanan
@balimarinedive,nonperson,bali dan nusa tenggara,hospitality & tourism,balimarinedive
@astondenpasarID,nonperson,bali dan nusa tenggara,hospitality & tourism,astondenpasarID
@UdayanaUniv,nonperson,bali dan nusa tenggara,pendidikan dan penelitian,UdayanaUniv
@putbagusaditya,person,bali dan nusa tenggara,hiburan,putbagusaditya
@balinese31,person,bali dan nusa tenggara,hospitality & tourism,balinese31
@jsatyawira,person,bali dan nusa tenggara,hospitality & tourism,jsatyawira
@Turahpartayana,person,bali dan nusa tenggara,hiburan,Turahpartayana
@nttlpmp,nonperson,bali dan nusa tenggara,pendidikan dan penelitian,nttlpmp
@FokusNTT,nonperson,bali dan nusa tenggara,media,FokusNTT
